Ano,Mes,Mes_txt,Produto,Descricao,Orçado,Realizado,Var_pct,Var_rs
2020,5,Mai,1820102,1820102 - CHEQUE CONFIANCA,306870.09,166210.41,-45.8368816589457,-140659.68
2020,5,Mai,1820103,1820103 - CHEQUE ESPECIAL BANESTES,333651.61,71303.53,-78.629346341233,-262348.08
2020,5,Mai,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2020,5,Mai,1820105,1820105 - CONTA GARANTIDA,921756.39,493492.77,-46.4616925519768,-428263.62
2020,5,Mai,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,2082216.74,2284074.92,9.69438849098869,201858.18
2020,5,Mai,1820107,1820107 - CONSIGNADO,18407663.46,18636060.69,1.24077252116386,228397.23
2020,5,Mai,1820108,1820108 - MICROCREDITO,108991.62,140078.26,28.5220460068398,31086.64
2020,5,Mai,1820109,1820109 - VENDOR,0,0,0,0
2020,5,Mai,1820110,1820110 - COMPROR,0,0,0,0
2020,5,Mai,1820111,1820111 - CREDITO PESSOAL,2775352.14,2464581,-11.1975390625566,-310771.14
2020,5,Mai,1820112,1820112 - CAPITAL DE GIRO,7568079.23,8932834.88,18.0330518289249,1364755.65
2020,5,Mai,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2020,5,Mai,1820114,1820114 - CARTAO VISA,586349.02,448071.87,-23.5827374624076,-138277.15
2020,5,Mai,1820115,1820115 - CARTAO BANESCARD,783399.17,639175.76,-18.4099518512382,-144223.41
2020,5,Mai,1820116,1820116 - TITULOS DESCONTADOS,972285.19,921768.12,-5.19570497623233,-50517.0699999999
2020,5,Mai,1820117,1820117 - F. PARA INVESTIMENTOS,136875.85,2120.73,-98.450617840912,-134755.12
2020,5,Mai,1820118,1820118 - F. VEICULOS,0,0,0,0
2020,5,Mai,1820119,1820119 - F. BENS,311098.66,557894.72,79.3304799191356,246796.06
2020,5,Mai,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2020,5,Mai,1820121,1820121 - F. RURAIS,0,0,0,0
2020,5,Mai,1820122,1820122 - F. IMOBILIARIOS,3855588.96,3854650.68,-0.024335581664281,-938.279999999795
2020,5,Mai,1820123,1820123 - LEASING,0,0,0,0
2020,5,Mai,1820124,1820124 - CAMBIO,0,0,0,0
2020,5,Mai,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2020,5,Mai,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2020,5,Mai,1820128,1820128 - OUTROS CREDITOS,0,0,0,0
2020,5,Mai,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,865753.235433,771311.31,-10.9086425054786,-94441.9254330001
2020,5,Mai,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,0,10.56,0,10.56
2020,5,Mai,1820202,1820202 - RENDAS CHEQUE CONFIANCA,38851.57,15949.46,-58.9477079047256,-22902.11
2020,5,Mai,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,26775.78,10041.05,-62.4995051498033,-16734.73
2020,5,Mai,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2020,5,Mai,1820205,1820205 - RENDAS CONTA GARANTIDA,26587.51,11565.91,-56.4987093563858,-15021.6
2020,5,Mai,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,41981.25,66867.15,59.2786065207682,24885.9
2020,5,Mai,1820207,1820207 - RENDAS CONSIGNADO,325124.03,291241.92,-10.4212875314076,-33882.11
2020,5,Mai,1820208,1820208 - RENDAS MICROCREDITO,1648.265433,2189.48,32.8354011534986,541.214567
2020,5,Mai,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2020,5,Mai,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2020,5,Mai,1820211,1820211 - RENDAS CREDITO PESSOAL,124229.64,109596.29,-11.7792742537127,-14633.35
2020,5,Mai,1820212,1820212 - RENDAS CAPITAL DE GIRO,107461.57,112889.99,5.0514988753654,5428.42
2020,5,Mai,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2020,5,Mai,1820214,1820214 - RENDAS CARTAO VISA,42141.8,32576.52,-22.6978439459159,-9565.28
2020,5,Mai,1820215,1820215 - RENDAS CARTAO BANESCARD,68619.7,54437.59,-20.6676945541878,-14182.11
2020,5,Mai,1820216,1820216 - RENDAS TITULOS DESCONTADOS,29274.63,28163.79,-3.79454838541085,-1110.84
2020,5,Mai,1820217,1820217 - RENDAS F. INVESTIMENTO,1245.68,0,-100,-1245.68
2020,5,Mai,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2020,5,Mai,1820219,1820219 - RENDAS F. BENS,5064.37,7811.12,54.2367560032146,2746.75
2020,5,Mai,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2020,5,Mai,1820222,1820222 - RENDAS F. IMOBILIARIOS,26747.44,27970.48,4.57254974681689,1223.04
2020,5,Mai,1820223,1820223 - RENDAS LEASING,0,0,0,0
2020,5,Mai,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2020,5,Mai,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2020,5,Mai,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2020,6,Jun,18201,18201 - SALDO DA CARTEIRA DE CREDITO,39401564.05,39502290.56,0.255640892509157,100726.50999999
2020,6,Jun,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,0,63.59,0,63.59
2020,6,Jun,1820102,1820102 - CHEQUE CONFIANCA,307276.15,178765.85,-41.822412836141,-128510.3
2020,6,Jun,1820103,1820103 - CHEQUE ESPECIAL BANESTES,334250.27,100142.52,-70.0396592050621,-234107.75
2020,6,Jun,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2020,6,Jun,1820105,1820105 - CONTA GARANTIDA,924846.22,558889.25,-39.5694940505893,-365956.97
2020,6,Jun,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,2080654.22,2253188.63,8.29231538530222,172534.41
2020,6,Jun,1820107,1820107 - CONSIGNADO,18533819.57,18549587.97,0.0850790628474707,15768.3999999985
2020,6,Jun,1820108,1820108 - MICROCREDITO,109827.33,239736.59,118.285002467054,129909.26
2020,6,Jun,1820109,1820109 - VENDOR,0,0,0,0
2020,6,Jun,1820110,1820110 - COMPROR,0,0,0,0
2020,6,Jun,1820111,1820111 - CREDITO PESSOAL,2795796.1,2315400.66,-17.1827781003057,-480395.44
2020,6,Jun,1820112,1820112 - CAPITAL DE GIRO,7598023.1,9064130.97,19.2959122485427,1466107.87
2020,6,Jun,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2020,6,Jun,1820114,1820114 - CARTAO VISA,612133.17,435844.92,-28.7990030012587,-176288.25
2020,6,Jun,1820115,1820115 - CARTAO BANESCARD,779676.63,589077.57,-24.4459116339039,-190599.06
2020,6,Jun,1820116,1820116 - TITULOS DESCONTADOS,975687.23,841754.04,-13.7270618987193,-133933.19
2020,6,Jun,1820117,1820117 - F. PARA INVESTIMENTOS,132672.67,2120.73,-98.4015321316741,-130551.94
2020,6,Jun,1820118,1820118 - F. VEICULOS,0,0,0,0
2020,6,Jun,1820119,1820119 - F. BENS,305122.58,538463.15,76.4743697434651,233340.57
2020,6,Jun,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2020,6,Jun,1820121,1820121 - F. RURAIS,0,0,0,0
2020,6,Jun,1820122,1820122 - F. IMOBILIARIOS,3911778.81,3835124.12,-1.95958651353295,-76654.6899999999
2020,6,Jun,1820123,1820123 - LEASING,0,0,0,0
2020,6,Jun,1820124,1820124 - CAMBIO,0,0,0,0
2020,6,Jun,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2020,6,Jun,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2020,6,Jun,1820128,1820128 - OUTROS CREDITOS,0,0,0,0
2020,6,Jun,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,854494.077905,714808.14,-16.3472095965222,-139685.937905
2020,6,Jun,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,0,30.21,0,30.21
2020,6,Jun,1820202,1820202 - RENDAS CHEQUE CONFIANCA,38902.98,15541.69,-60.0501298358121,-23361.29
2020,6,Jun,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,26823.82,7425.82,-72.316321836338,-19398
2020,6,Jun,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2020,6,Jun,1820205,1820205 - RENDAS CONTA GARANTIDA,24094.84,13219.58,-45.1352239732656,-10875.26
2020,6,Jun,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,40673.66,46234.73,13.6724110886505,5561.07
2020,6,Jun,1820207,1820207 - RENDAS CONSIGNADO,313561.01,278524.6,-11.1737138491804,-35036.41
2020,6,Jun,1820208,1820208 - RENDAS MICROCREDITO,1660.907905,2199.11,32.4040901593517,538.202095
2020,6,Jun,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2020,6,Jun,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2020,6,Jun,1820211,1820211 - RENDAS CREDITO PESSOAL,119717.33,100788.34,-15.8114034116865,-18928.99
2020,6,Jun,1820212,1820212 - RENDAS CAPITAL DE GIRO,117735.07,109718.19,-6.8092540311056,-8016.88
2020,6,Jun,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2020,6,Jun,1820214,1820214 - RENDAS CARTAO VISA,40684.8,29597.91,-27.2506931335536,-11086.89
2020,6,Jun,1820215,1820215 - RENDAS CARTAO BANESCARD,67940.72,51600.24,-24.0510845336935,-16340.48
2020,6,Jun,1820216,1820216 - RENDAS TITULOS DESCONTADOS,29377.07,26072.46,-11.2489434787064,-3304.61
2020,6,Jun,1820217,1820217 - RENDAS F. INVESTIMENTO,1217.01,0,-100,-1217.01
2020,6,Jun,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2020,6,Jun,1820219,1820219 - RENDAS F. BENS,4967.61,7394.49,48.8540767089204,2426.88
2020,6,Jun,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2020,6,Jun,1820222,1820222 - RENDAS F. IMOBILIARIOS,27137.25,26460.77,-2.49280969884568,-676.48
2020,6,Jun,1820223,1820223 - RENDAS LEASING,0,0,0,0
2020,6,Jun,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2020,6,Jun,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2020,6,Jun,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2020,7,Jul,18201,18201 - SALDO DA CARTEIRA DE CREDITO,39644459.71,40404600.71,1.91739528186397,760141
2020,7,Jul,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,0,4249.05,0,4249.05
2020,7,Jul,1820102,1820102 - CHEQUE CONFIANCA,307639.47,151473.59,-50.7626280854014,-156165.88
2020,7,Jul,1820103,1820103 - CHEQUE ESPECIAL BANESTES,334778.49,112586.26,-66.3699241847945,-222192.23
2020,7,Jul,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2020,7,Jul,1820105,1820105 - CONTA GARANTIDA,927572.55,349523.15,-62.3185108269968,-578049.4
2020,7,Jul,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,2065731.39,2249878.92,8.91439859467887,184147.53
2020,7,Jul,1820107,1820107 - CONSIGNADO,18660542.72,18908882.1,1.3308261379442,248339.380000003
2020,7,Jul,1820108,1820108 - MICROCREDITO,110418.81,345588.51,212.979745027138,235169.7
2020,7,Jul,1820109,1820109 - VENDOR,0,0,0,0
2020,7,Jul,1820110,1820110 - COMPROR,0,0,0,0
2020,7,Jul,1820111,1820111 - CREDITO PESSOAL,2816063,2324499.14,-17.4557124609783,-491563.86
2020,7,Jul,1820112,1820112 - CAPITAL DE GIRO,7627165.83,9616803.3,26.0861965551364,1989637.47
2020,7,Jul,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2020,7,Jul,1820114,1820114 - CARTAO VISA,627385.32,398101.73,-36.5458965472766,-229283.59
2020,7,Jul,1820115,1820115 - CARTAO BANESCARD,793674.24,553035.08,-30.3196384451132,-240639.16
2020,7,Jul,1820116,1820116 - TITULOS DESCONTADOS,978689.03,924057.65,-5.58209792133871,-54631.38
2020,7,Jul,1820117,1820117 - F. PARA INVESTIMENTOS,128658.55,2120.73,-98.3516602666515,-126537.82
2020,7,Jul,1820118,1820118 - F. VEICULOS,0,0,0,0
2020,7,Jul,1820119,1820119 - F. BENS,298171.66,526024.38,76.4166252419831,227852.72
2020,7,Jul,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2020,7,Jul,1820121,1820121 - F. RURAIS,0,0,0,0
2020,7,Jul,1820122,1820122 - F. IMOBILIARIOS,3967968.65,3937777.12,-0.760881263515023,-30191.5299999998
2020,7,Jul,1820123,1820123 - LEASING,0,0,0,0
2020,7,Jul,1820124,1820124 - CAMBIO,0,0,0,0
2020,7,Jul,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2020,7,Jul,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2020,7,Jul,1820128,1820128 - OUTROS CREDITOS,0,0,0,0
2020,7,Jul,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,880913.666538,715201.2,-18.8114309985962,-165712.466538
2020,7,Jul,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,0,2.82,0,2.82
2020,7,Jul,1820202,1820202 - RENDAS CHEQUE CONFIANCA,38948.98,14766.59,-62.08735119636,-24182.39
2020,7,Jul,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,26866.22,9393.41,-65.0363542024148,-17472.81
2020,7,Jul,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2020,7,Jul,1820205,1820205 - RENDAS CONTA GARANTIDA,22869.95,11549.88,-49.4975721416094,-11320.07
2020,7,Jul,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,42013.16,38152.11,-9.19009662686644,-3861.05
2020,7,Jul,1820207,1820207 - RENDAS CONSIGNADO,322919.65,284764.77,-11.815595613336,-38154.88
2020,7,Jul,1820208,1820208 - RENDAS MICROCREDITO,1669.856538,2595.49,55.431915313434,925.633462
2020,7,Jul,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2020,7,Jul,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2020,7,Jul,1820211,1820211 - RENDAS CREDITO PESSOAL,123202.4,105603.54,-14.2845106913502,-17598.86
2020,7,Jul,1820212,1820212 - RENDAS CAPITAL DE GIRO,122613.2,113330.08,-7.57106086457249,-9283.12
2020,7,Jul,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2020,7,Jul,1820214,1820214 - RENDAS CARTAO VISA,47158.47,26841.67,-43.0819744576107,-20316.8
2020,7,Jul,1820215,1820215 - RENDAS CARTAO BANESCARD,69612.49,47482.59,-31.7901284668886,-22129.9
2020,7,Jul,1820216,1820216 - RENDAS TITULOS DESCONTADOS,29467.45,26150.59,-11.2560129906049,-3316.86
2020,7,Jul,1820217,1820217 - RENDAS F. INVESTIMENTO,1189.5,0,-100,-1189.5
2020,7,Jul,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2020,7,Jul,1820219,1820219 - RENDAS F. BENS,4855.28,7345.23,51.2833451417838,2489.95
2020,7,Jul,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2020,7,Jul,1820222,1820222 - RENDAS F. IMOBILIARIOS,27527.06,27222.43,-1.10665650454499,-304.630000000001
2020,7,Jul,1820223,1820223 - RENDAS LEASING,0,0,0,0
2020,7,Jul,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2020,7,Jul,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2020,7,Jul,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2020,8,Ago,18201,18201 - SALDO DA CARTEIRA DE CREDITO,39821294.26,41201268.79,3.46541857979281,1379974.53000001
2020,8,Ago,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,0,66.88,0,66.88
2020,8,Ago,1820102,1820102 - CHEQUE CONFIANCA,307960.04,174980.45,-43.1807938458509,-132979.59
2020,8,Ago,1820103,1820103 - CHEQUE ESPECIAL BANESTES,335236.29,102660.05,-69.3768088174464,-232576.24
2020,8,Ago,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2020,8,Ago,1820105,1820105 - CONTA GARANTIDA,929935.37,657226.97,-29.3255218370713,-272708.4
2020,8,Ago,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,2065520.66,2319254.88,12.2842741258274,253734.22
2020,8,Ago,1820107,1820107 - CONSIGNADO,18788029.89,19286481.62,2.65302819358033,498451.730000001
2020,8,Ago,1820108,1820108 - MICROCREDITO,111987.16,363119.19,224.250735530752,251132.03
2020,8,Ago,1820109,1820109 - VENDOR,0,0,0,0
2020,8,Ago,1820110,1820110 - COMPROR,0,0,0,0
2020,8,Ago,1820111,1820111 - CREDITO PESSOAL,2835895.77,2310485.22,-18.5271460100242,-525410.55
2020,8,Ago,1820112,1820112 - CAPITAL DE GIRO,7655507.4,9722136.96,26.9953309691791,2066629.56
2020,8,Ago,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2020,8,Ago,1820114,1820114 - CARTAO VISA,587077.69,383331.84,-34.7050915867711,-203745.85
2020,8,Ago,1820115,1820115 - CARTAO BANESCARD,781853.86,512410.59,-34.4621013957775,-269443.27
2020,8,Ago,1820116,1820116 - TITULOS DESCONTADOS,981290.59,881718.06,-10.1470992399917,-99572.5299999999
2020,8,Ago,1820117,1820117 - F. PARA INVESTIMENTOS,124717.31,2120.73,-98.2995704445518,-122596.58
2020,8,Ago,1820118,1820118 - F. VEICULOS,0,0,0,0
2020,8,Ago,1820119,1820119 - F. BENS,292123.73,602820.94,106.358086691554,310697.21
2020,8,Ago,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2020,8,Ago,1820121,1820121 - F. RURAIS,0,0,0,0
2020,8,Ago,1820122,1820122 - F. IMOBILIARIOS,4024158.5,3882454.41,-3.521334708859,-141704.09
2020,8,Ago,1820123,1820123 - LEASING,0,0,0,0
2020,8,Ago,1820124,1820124 - CAMBIO,0,0,0,0
2020,8,Ago,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2020,8,Ago,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2020,8,Ago,1820128,1820128 - OUTROS CREDITOS,0,0,0,0
2020,8,Ago,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,868791.540074,716151.12,-17.5692802051225,-152640.420074
2020,8,Ago,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,0,0.02,0,0.02
2020,8,Ago,1820202,1820202 - RENDAS CHEQUE CONFIANCA,38989.56,12674.69,-67.4920927550862,-26314.87
2020,8,Ago,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,26902.95,10310.44,-61.6754296461912,-16592.51
2020,8,Ago,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2020,8,Ago,1820205,1820205 - RENDAS CONTA GARANTIDA,26782.88,11760.93,-56.0878815123691,-15021.95
2020,8,Ago,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,42077.67,39047.7,-7.20089776834126,-3029.97
2020,8,Ago,1820207,1820207 - RENDAS CONSIGNADO,321841.82,296169.85,-7.97657992364076,-25671.97
2020,8,Ago,1820208,1820208 - RENDAS MICROCREDITO,1693.570074,2641.65,55.981145424987,948.079926
2020,8,Ago,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2020,8,Ago,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2020,8,Ago,1820211,1820211 - RENDAS CREDITO PESSOAL,122718.61,98899.88,-19.4092240777499,-23818.73
2020,8,Ago,1820212,1820212 - RENDAS CAPITAL DE GIRO,111537.07,113436.16,1.70265365586526,1899.09
2020,8,Ago,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2020,8,Ago,1820214,1820214 - RENDAS CARTAO VISA,44081.73,25940.16,-41.1543966173742,-18141.57
2020,8,Ago,1820215,1820215 - RENDAS CARTAO BANESCARD,68783.24,44049.72,-35.9586434137153,-24733.52
2020,8,Ago,1820216,1820216 - RENDAS TITULOS DESCONTADOS,29545.78,26460.37,-10.4428111222652,-3085.41
2020,8,Ago,1820217,1820217 - RENDAS F. INVESTIMENTO,1162.39,0,-100,-1162.39
2020,8,Ago,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2020,8,Ago,1820219,1820219 - RENDAS F. BENS,4757.41,7728.55,62.4528892821935,2971.14
2020,8,Ago,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2020,8,Ago,1820222,1820222 - RENDAS F. IMOBILIARIOS,27916.86,27031,-3.17320787509771,-885.860000000001
2020,8,Ago,1820223,1820223 - RENDAS LEASING,0,0,0,0
2020,8,Ago,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2020,8,Ago,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2020,8,Ago,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2020,9,Set,18201,18201 - SALDO DA CARTEIRA DE CREDITO,40055723.89,44974569.23,12.280006107262,4918845.34000001
2020,9,Set,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,0,77.18,0,77.18
2020,9,Set,1820102,1820102 - CHEQUE CONFIANCA,308237.87,169209.08,-45.1043831830268,-139028.79
2020,9,Set,1820103,1820103 - CHEQUE ESPECIAL BANESTES,335623.65,100505.14,-70.0542139983282,-235118.51
2020,9,Set,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2020,9,Set,1820105,1820105 - CONTA GARANTIDA,931934.67,429525.28,-53.9103658414167,-502409.39
2020,9,Set,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,2062941.76,2329582.7,12.9252771537283,266640.94
2020,9,Set,1820107,1820107 - CONSIGNADO,18915717.71,19492377.3,3.04857367212212,576659.59
2020,9,Set,1820108,1820108 - MICROCREDITO,113311.31,375187.19,231.111863414164,261875.88
2020,9,Set,1820109,1820109 - VENDOR,0,0,0,0
2020,9,Set,1820110,1820110 - COMPROR,0,0,0,0
2020,9,Set,1820111,1820111 - CREDITO PESSOAL,2855691.84,2378167.87,-16.7218312323223,-477523.97
2020,9,Set,1820112,1820112 - CAPITAL DE GIRO,7683047.82,13422835.46,74.7071705717953,5739787.64
2020,9,Set,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2020,9,Set,1820114,1820114 - CARTAO VISA,593955.26,365259.41,-38.503884955914,-228695.85
2020,9,Set,1820115,1820115 - CARTAO BANESCARD,785039.23,481906.75,-38.6136728479162,-303132.48
2020,9,Set,1820116,1820116 - TITULOS DESCONTADOS,983491.91,982270.39,-0.124202343464119,-1221.52000000002
2020,9,Set,1820117,1820117 - F. PARA INVESTIMENTOS,120928.91,2120.73,-98.2463002436721,-118808.18
2020,9,Set,1820118,1820118 - F. VEICULOS,0,0,0,0
2020,9,Set,1820119,1820119 - F. BENS,285453.61,634437.31,122.255836946676,348983.7
2020,9,Set,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2020,9,Set,1820121,1820121 - F. RURAIS,0,0,0,0
2020,9,Set,1820122,1820122 - F. IMOBILIARIOS,4080348.34,3811107.44,-6.59847830540859,-269240.9
2020,9,Set,1820123,1820123 - LEASING,0,0,0,0
2020,9,Set,1820124,1820124 - CAMBIO,0,0,0,0
2020,9,Set,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2020,9,Set,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2020,9,Set,1820128,1820128 - OUTROS CREDITOS,0,0,0,0
2020,9,Set,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,851173.510073,701183.77,-17.6215234964415,-149989.740073
2020,9,Set,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,0,5.5,0,5.5
2020,9,Set,1820202,1820202 - RENDAS CHEQUE CONFIANCA,39024.74,16252.59,-58.3531113852392,-22772.15
2020,9,Set,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,26934.04,9228.06,-65.7382999356948,-17705.98
2020,9,Set,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2020,9,Set,1820205,1820205 - RENDAS CONTA GARANTIDA,25539.63,11982.2,-53.0838935411359,-13557.43
2020,9,Set,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,40716.18,40549.39,-0.40964059005536,-166.790000000001
2020,9,Set,1820207,1820207 - RENDAS CONSIGNADO,310436.03,274486.28,-11.580405148204,-35949.75
2020,9,Set,1820208,1820208 - RENDAS MICROCREDITO,1713.590073,2523.41,47.2586728739762,809.819927
2020,9,Set,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2020,9,Set,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2020,9,Set,1820211,1820211 - RENDAS CREDITO PESSOAL,118302.69,98458.16,-16.7743692049606,-19844.53
2020,9,Set,1820212,1820212 - RENDAS CAPITAL DE GIRO,111140.48,121773.96,9.56760309115097,10633.48
2020,9,Set,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2020,9,Set,1820214,1820214 - RENDAS CARTAO VISA,44598.15,24457.81,-45.1595862160202,-20140.34
2020,9,Set,1820215,1820215 - RENDAS CARTAO BANESCARD,69063.47,39385.22,-42.9724281157608,-29678.25
2020,9,Set,1820216,1820216 - RENDAS TITULOS DESCONTADOS,29612.06,28624.87,-3.33374307630068,-987.190000000002
2020,9,Set,1820217,1820217 - RENDAS F. INVESTIMENTO,1136.19,0,-100,-1136.19
2020,9,Set,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2020,9,Set,1820219,1820219 - RENDAS F. BENS,4649.59,7753.51,66.7568538301227,3103.92
2020,9,Set,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2020,9,Set,1820222,1820222 - RENDAS F. IMOBILIARIOS,28306.67,25702.81,-9.19875068314286,-2603.86
2020,9,Set,1820223,1820223 - RENDAS LEASING,0,0,0,0
2020,9,Set,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2020,9,Set,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2020,9,Set,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2020,10,Out,18201,18201 - SALDO DA CARTEIRA DE CREDITO,40292721.68,45184981.6,12.1417956296269,4892259.91999999
2020,10,Out,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,0,34.47,0,34.47
2020,10,Out,1820102,1820102 - CHEQUE CONFIANCA,308472.96,192804.94,-37.4969721819378,-115668.02
2020,10,Out,1820103,1820103 - CHEQUE ESPECIAL BANESTES,335940.59,133072.04,-60.3882222151244,-202868.55
2020,10,Out,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2020,10,Out,1820105,1820105 - CONTA GARANTIDA,933570.47,464207.94,-50.2760686078684,-469362.53
2020,10,Out,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,2062372.12,2331360.08,13.042649160715,268987.96
2020,10,Out,1820107,1820107 - CONSIGNADO,19044426.16,19520569.25,2.50017031754974,476143.09
2020,10,Out,1820108,1820108 - MICROCREDITO,115205.29,376470.03,226.781895171654,261264.74
2020,10,Out,1820109,1820109 - VENDOR,0,0,0,0
2020,10,Out,1820110,1820110 - COMPROR,0,0,0,0
